discipline_title,lab_title,equipment,capacity,duration_minutes,room_number,training_center_number,teacher_name,groups_sample,source_sheets,check_ok,review_comment
Металлургия легких и редких металлов,Получение металлического магния электролизом расплавленных хлоридов,"Лабораторная тигельная печь, выпрямитель, электроды (стальные и графитовые), алундовые тигли, весы лабораторные, штатив",3,180,3432,1,Куртенков Р.В.,МЦМ-22,2023-2024 уч.год,,
Металлургия лёгких металлов,Анализ щелочных растворов глиноземного производства,"Плитка лабораторная, мерные и конические колбы, бюретки, ступки с пестиком",,180,,1,Куртенков Р.В.,МЦ-19,2021-2022 уч.год,,
Металлургия лёгких металлов,Анализ щелочных растворов глиноземного производства,"Плитка лабораторная, мерные и конические колбы, бюретки, ступки с пестиком",3,180,3432,1,Куртенков Р.В.,МЦ-20,2022-2023 весна,,
Металлургия лёгких металлов,Декомпозиция (карбонизация) алюминатных растворов и гранулометрический аналих плоученного гидроксида алюминия,"Химический емкостной реактор с мешалкой периодического / полупериодического действия (требует закупки), весы лабораторные, анализатор гранулометрического состава (требует закупки)",,180,,1,Куртенков Р.В.,МЦ-19,2021-2022 уч.год,,
Металлургия лёгких металлов,Знакомство с устройством и балансовый расчет модельного алюминиевого электролизера с предварительно обоженными анодами,,,180,,1,Фещенко Р.Ю.,МЦ-18,2021-2022 уч.год,,
Металлургия лёгких металлов,Металлотермический способ получения магния,,,180,,1,Фещенко Р.Ю.,МЦ-18,2021-2022 уч.год,,
Металлургия лёгких металлов,Металлотермический способ получения магния,,3,180,3432,1,Федоров А.Т.,МЦ-20,2023-2024 уч.год,,
Металлургия лёгких металлов,Определение криолитового отношения электролитов при получении алюминия методом электролиза,,,180,,1,Фещенко Р.Ю.,МЦ-18,2021-2022 уч.год,,
Металлургия лёгких металлов,Определение криолитового отношения электролитов при получении алюминия методом электролиза,,3,180,3432,1,Федоров А.Т.,МЦ-20,2023-2024 уч.год,,
Металлургия лёгких металлов,Основы комплексной переработки алюминийсодержащего сырья,"печь высокотемператургая для спекания шихты (1275 гр) и кальцинации гидроксида алюминия, установка для выщелачивания спека, установка для фильтрации, баллон с углекислым газом, лабораторный смеситель, лабораторная посуда",,270,,1,Куртенков Р.В.,МЦ-19,2021-2022 уч.год,,
Металлургия лёгких металлов,Основы комплексной переработки алюминийсодержащего сырья,"печь высокотемператургая для спекания шихты (1275 гр) и кальцинации гидроксида алюминия, установка для выщелачивания спека, установка для фильтрации, баллон с углекислым газом, лабораторный смеситель, лабораторная посуда",3,270,3432,1,Куртенков Р.В.,МЦ-20,2022-2023 весна,,
Металлургия лёгких металлов,Переработка бокситов способом байера,"Лабораторный реактор LR 1000 control System (требует закупки), химический емкостной реактор с мешалкой периодического / полупериодического действия (требует закупки), балон с углекислым газом, установка для фильтрации пульп, печь для кальцинации, алундовые тигли, весы технические",1,270,,1,Куртенков Р.В.,МЦ-19,2021-2022 уч.год,,
Металлургия лёгких металлов,Переработка бокситов способом байера,"Лабораторный реактор LR 1000 control System, химический емкостной реактор с мешалкой , балон с углекислым газом, установка для фильтрации пульп, печь для кальцинации, алундовые тигли, весы технические",3,180,3432,1,Куртенков Р.В.,МЦ-20,2022-2023 весна,,
Металлургия лёгких металлов,Переработка низкокачественных бокситов способом спекания,"печь высокотемператургая для спекания шихты и кальцинации гидроксида алюминия, установка для выщелачивания спека, установка для фильтрации, баллон с углекислым газом, лабораторный смеситель, ступки, тигли металлические и алундовые.",,270,,1,Куртенков Р.В.,МЦ-19,2021-2022 уч.год,,
Металлургия лёгких металлов,Переработка низкокачественных бокситов способом спекания,"печь высокотемператургая, установка для выщелачивания спека, установка для фильтрации, баллон с углекислым газом (аппарат Киппа, мрамор, соляная кислота концентрированная), лабораторный смеситель, ступки, тигли металлические и алундовые. Химический емкостной реактор с мешалкой , весы лабораторные, анализатор гранулометрического состава",3,180,3432,1,Куртенков Р.В.,МЦ-20,2022-2023 весна,,
Металлургия лёгких металлов,Получение металлического магния электролизом расплавленных хлоридов,,,180,,1,Фещенко Р.Ю.,МЦ-18,2021-2022 уч.год,,
Металлургия лёгких металлов,Получение металлического магния электролизом расплавленных хлоридов,,3,180,3432,1,Федоров А.Т.,МЦ-20,2023-2024 уч.год,,
Металлургия редких металлов,1. Исследование процесса спекания вольфрамовых концентратов с последующим получением триоксида вольфрама,"Муфельная печь, лабораторные весы, песчаная баня, лабораторная устновка для выщелачивания",3,360,3432,1,Федоров А.Т.,МЦ-19,2022-2023 весна,,
Металлургия редких металлов,1. Исследование процесса спекания вольфрамовых концентратов с последующим получением триоксида вольфрама,"Муфельная печь, лабораторные весы, песчаная баня, лабораторная устновка для выщелачивания",,360,,1,Фокина С.Б.,МЦ-19,2022-2023 уч.год,,
Металлургия редких металлов,1. Исследование процессов спекания вольфрамовых концентратов,"Муфельная печь, лабораторные весы, лабораторная посуда",4,180,3432,1,Глазьев М.В.,МЦ-21-1,2024-2025 уч.год,,
Металлургия редких металлов,2. Изучение процесса экстракционного извлечения молибдена трибутилфосфатом,"Фотоэлектрический коллориметр, лабораторная посуда",3,180,3432,1,Федоров А.Т.,МЦ-19,2022-2023 весна,,
Металлургия редких металлов,2. Изучение процесса экстракционного извлечения молибдена трибутилфосфатом,"Фотоэлектрический коллориметр, лабораторная посуда",,180,,1,Фокина С.Б.,МЦ-19,2022-2023 уч.год,,
Металлургия редких металлов,2. Ознакомление со свойствами соединений молибдена и их использованием при переработке некондиционных молибденовых концентратов,"Механическая мешалка, плитка, лабораторные весы, бюретка для титрования, лабораторная посуда",4,180,3432,1,Глазьев М.В.,МЦ-21-1,2024-2025 уч.год,,
Металлургия редких металлов,3. Ознакомление с процессом обжига молибденовых концентратов и с действием различных растворителей,"Муфельная печь, лабораторная посуда",4,180,3432,1,Глазьев М.В.,МЦ-21-1,2024-2025 уч.год,,
Металлургия редких металлов,Изучение процесса экстракционного извлечения молибдена трибутилфосфатом,"Фотоэлектрический коллориметр, лабораторная посуда",2024,180,3432,1,Глазьев М.В.,МЦ-20,2023-2024 уч.год,,
Металлургия редких металлов,Исследование процесса спекания вольфрамовых концентратов с последующим получением триоксида вольфрама,"Муфельная печь, лабораторные весы, песчаная баня, лабораторная устновка для выщелачивания",2024,360,3432,1,Глазьев М.В.,МЦ-20,2023-2024 уч.год,,
Металлургия редких металлов,Исследование процессов спекания вольфрамовых концентратов,"Муфельная печь, лабораторные весы, лабораторная посуда",3,180,3432,1,Никитина Т.Ю.,МЦ-22,2025-2026 уч.год,,
Металлургия редких металлов,Ознакомление с процессом обжига молибденовых концентратов и с действием различных растворителей,"Муфельная печь, лабораторная посуда",3,180,3432,1,Никитина Т.Ю.,МЦ-22,2025-2026 уч.год,,
Металлургия редких металлов,Ознакомление со свойствами соединений молибдена и их использованием при переработке некондиционных молибденовых концентратов,"Механическая мешалка, плитка, лабораторные весы, бюретка для титрования, лабораторная посуда",3,180,3432,1,Никитина Т.Ю.,МЦ-22,2025-2026 уч.год,,
Металлургия редких металлов,Электролитическое получение магния из расплавленных хлоридов,"Электролитическая ячейка, источник тока, лабораторная посуда",2024,180,3432,1,Глазьев М.В.,МЦ-20,2023-2024 уч.год,,
Металлургия редких металлов [выбранные дисциплины] 24 чел.,1. Исследование процесса спекания вольфрамовых концентратов с последующим получением триоксида вольфрама,"Муфельная печь, лабораторные весы, песчаная баня, лабораторная устновка для выщелачивания",,360,,1,Куртенков Р.В.,МЦ-18,2021-2022 уч.год,,
Металлургия редких металлов [выбранные дисциплины] 24 чел.,2. Изучение процесса экстракционного извлечения молибдена трибутилфосфатом,"Фотоэлектрический коллориметр, лабораторная посуда",,180,,1,Куртенков Р.В.,МЦ-18,2021-2022 уч.год,,
Металлургия тяжелых и благородных металлов,Восстановительная плавка неорганических соединений благородных металлов,"печь, установка для фильтрации, лабораторный смеситель, лабораторная посуда",4,90,3432,1,Максимова Р.И.,СМЦ-24,2024-2025 уч.год,,
Металлургия тяжелых и благородных металлов,Гидрохимическое извлечение металлов благородной группы из азотнокислых растворов,"установка для фильтрации, лабораторный смеситель, лабораторная посуда",4,90,3432,1,Максимова Р.И.,СМЦ-24,2024-2025 уч.год,,
Металлургия тяжёлых и благородных металлов,1. Изучение процесса сульфидообразования тяжелых цветных металлов в водных растворах,1. рН-метр со стеклянными и каломельными электродами; 2. магнитная мешалка; 3. бюретка на 25 мл,3,180,3432,1,Куртенков Р.В.,МЦМ-20,2021-2022 уч.год,,
Металлургия тяжёлых и благородных металлов,1. Осаждение серебра из азотнокислых растворов,Лабораторная посуда,3,180,3432,1,Глазьев М.В.,МЦМ-23,2024-2025 уч.год,,
Металлургия тяжёлых и благородных металлов,2. Определение кинетических характеристик гетерогенного процесса окислительного обжига полиметаллических концентратов,1. Трубчатая печь 2. Компрессор 3. Форфоровая лодочка 4. Поглотительно-измерительная ячейка 5. Кондуктометр 6. Решотка Шотта,3,180,3432,1,Фокина С.Б.,МЦМ-20,2021-2022 уч.год,,
Металлургия тяжёлых и благородных металлов,2. Технология получения серебра из его хлоридов,"Муфельная печь, лабораторная посуда",3,180,3432,1,Глазьев М.В.,МЦМ-23,2024-2025 уч.год,,
Металлургия тяжёлых и благородных металлов,3. Экспериментальное определение оптимальных технологических параметров выщелачивания рудных концентратов тяжелых и благородных металлов,1. Магнитная мешалка с подгревом 2. Термометр 3. Титровальная установка 4. pH-метр 5. Лабораторные весы,3,180,3432,1,Фокина С.Б.,МЦМ-20,2021-2022 уч.год,,
Металлургия тяжёлых и благородных металлов,4. Экспериментальное определение параметров сорбционной установки при катионообменном извлечении металлов,Сорбционная установка,3,180,3432,1,Фокина С.Б.,МЦМ-20,2021-2022 уч.год,,
Металлургия тяжёлых и благородных металлов,Осаждение серебра из азотнокислых растворов,Лабораторная посуда,3,180,3432,1,Демидов С.С.,СМЦ-25,2025-2026 уч.год,,
Металлургия тяжёлых и благородных металлов,Технология получения серебра из его хлоридов,"Муфельная печь, лабораторная посуда",3,180,3432,1,Демидов С.С.,СМЦ-25,2025-2026 уч.год,,
Металлургия тяжёлых цветных металлов,"1. Исследование цинкового огарка на содержание в нем серы, железа, водо- и кислоторастворимого цинка","Трубчатая печь, механическая мешалка, плитка, лабораторные весы, 4 бюретки для титрования, лабораторная посуда",3,180,,1,Савченков С.А.,МЦ-18,2021-2022 уч.год,,
Металлургия тяжёлых цветных металлов,1. Электролитическое рафинирование и электроэкстракция меди,"Лабораторный элетролизер с анодами и катод, Титровальная установка, лабораторная посуда, лабораторные весы, сушильный шкаф",2024,180,3432,1,Федоров А.Т.,МЦ-21-1,2023-2024 уч.год,,
Металлургия тяжёлых цветных металлов,2. Очистка никелевого электролита от меди методом цементации,"Титровальная установка, лабораторная посуда, лабораторные весы, сушильный шкаф",2024,180,3432,1,Федоров А.Т.,МЦ-21-1,2023-2024 уч.год,,
Металлургия тяжёлых цветных металлов,2. Очистка чернового свинца от меди,"Печь тигельная, портативный рентгенофруоресцентный анализатор",3,180,,1,Савченков С.А.,МЦ-18,2021-2022 уч.год,,
Металлургия тяжёлых цветных металлов,3. Гидролитическая очистка никелевого электролита,"Титровальная установка, лабораторная посуда, лабораторные весы, сушильный шкаф",2024,180,3432,1,Федоров А.Т.,МЦ-21-1,2023-2024 уч.год,,
Металлургия тяжёлых цветных металлов,3. Электролитическое осаждение цинка из сернокислых растворов,"Лабораторный элетролизер с анодами и катод, титровальная уствновка, лабораторная посуда, лабораторные весы, сушильный шкаф",1,180,,1,Савченков С.А.,МЦ-18,2021-2022 уч.год,,
Металлургия тяжёлых цветных металлов,"Исследование цинкового огарка на содержание в нем серы, железа, водо- и кислоторастворимого цинка","Трубчатая печь, механическая мешалка, плитка, лабораторные весы, 4 бюретки для титрования, лабораторная посуда",3,180,3432,1,Федоров А.Т.,МЦ-20,2023-2024 уч.год,,
Металлургия тяжёлых цветных металлов,Очистка никелевого электролита от железа и кобольта методом гидролиза,"Лабораторная плитка, импеллерная мешалка, рН-метр, весы лабораторные 300 г., лабораторная посуда и реактивы",1,180,,1,Куртенков Р.В.,МЦ-19,2021-2022 уч.год,,
Металлургия тяжёлых цветных металлов,Очистка никелевого электролита от меди методом цементации,"магнитная мешалка с нагревом, лабораторные весы 300 г., стакан 1 л термостойкий, лабораторный рН-метр, лабораторная посуда и реактивы",1,180,3432,1,Куртенков Р.В.,МЦ-19,2021-2022 уч.год,,
Металлургия тяжёлых цветных металлов,Очистка раствора сульфата цинка методом цементации,"Магнитная мешалка (либо механическая мешалка), 4 бюретки для титрования, лабораторные весы, лабораторная посуда",3,180,3432,1,Федоров А.Т.,МЦ-20,2023-2024 уч.год,,
Металлургия тяжёлых цветных металлов,Очистка чернового свинца от меди,"Печь тигельная, портативный рентгенофруоресцентный анализатор",3,180,3432,1,Федоров А.Т.,МЦ-20,2023-2024 уч.год,,
Металлургия тяжёлых цветных металлов,Расчеты и моделирование автогенной плавки медных (медно-никелевых) концентратов,"Печь муфельная высокотемпературная, ступка с пестиком металлические, лабораторные высы 300 г., лабораторная посуда и реактивы для анализа",1,180,,1,Куртенков Р.В.,МЦ-19,2021-2022 уч.год,,
Металлургия тяжёлых цветных металлов,Электролитическое рафинирование и электроэкстракция меди,"Лабораторный элетролизер с анодами и катод, титровальная уствновка, лабораторная посуда, лабораторные весы, сушильный шкаф",3,90,3432,1,Федоров А.Т.,МЦ-20,2022-2023 весна,,
Металлургия тяжёлых цветных металлов,Электролитическое рафинирование никеля,"Лабораторный элетролизер с анодами и катод, титровальная уствновка, лабораторная посуда, лабораторные весы, сушильный шкаф",1,90,3432,1,Федоров А.Т.,МЦ-20,2022-2023 весна,,
Металлургия тяжёлых цветных металлов,Электрохимическое рафинирование и электроэкстракция меди,"Электролизер лабораторный, объем ванны 10 литров, титановый катод и свинцовые аноды, бюретка для титрования, лабораторные весы, сушильный шкаф, лабораторная посуда",1,180,3432,1,Куртенков Р.В.,МЦ-19,2021-2022 уч.год,,
Методы исследования физико-химических систем,Исследование удельной поверхности и среднемассового размера частиц различных материалов,Прибор для определения удельной поверхности и среднемассового размера частиц ПСХ-11(SP),2,180,3432,1,Куртенков Р.В.,МЦ-21-1,2022-2023 весна,,
Методы исследования физико-химических систем,Исследование удельной поверхности и среднемассового размера частиц различных материалов,Прибор для определения удельной поверхности и среднемассового размера частиц ПСХ-11(SP),1,180,,1,Куртенков Р.В.,МЦ-21-1,2022-2023 уч.год,,
Методы исследования физико-химических систем,Колориметрический метод определения теплотворной способности топлива,калориметрическа система (тредует закупки),2,180,,1,Куртенков Р.В.,МЦ-21-1,2022-2023 уч.год,,
Методы исследования физико-химических систем,Определение влажности различных дисперсных материалов,"Камерная сушилка, весы лабоарторные, фарфоровые чашки, анализатор влажности",2,180,3432,1,Куртенков Р.В.,МЦ-21-1,2022-2023 весна,,
Методы исследования физико-химических систем,Определение влажности различных дисперсных материалов,"Камерная сушилка, весы лабоарторные, фарфоровые чашки, анализатор влажности",1,180,,1,Куртенков Р.В.,МЦ-21-1,2022-2023 уч.год,,
Методы исследования физико-химических систем,Определение гранулометрического состава различных материалов различными методами,"Виброгрохот Analysette 3 PRO и комплектующие, лазерный анализатор размера частиц, порошки различной природыи крупности",2,180,3221,1,Куртенков Р.В.,МЦ-21-1,2022-2023 весна,,
Методы исследования физико-химических систем,Определение гранулометрического состава различных материалов различными методами,"Виброгрохот Analysette 3 PRO и комплектующие, лазерный анализатор размера частиц, порошки различной природыи крупности",1,180,,1,Куртенков Р.В.,МЦ-21-1,2022-2023 уч.год,,
Методы исследования физико-химических систем,Определение коэффициента внутреннего трения жидкости вискозиметром Оствальда,"Термостат, капилярный вискозиметр, растворы хлорида натрия различной концентрации",2,180,3432,1,Куртенков Р.В.,МЦ-21-1,2022-2023 весна,,
Методы исследования физико-химических систем,Рентгенофлюоресцентные методы исследования,"Рентгенофлюоресцентный анализатор, весы аналитические, весы лабораторные 300 г.",1,180,,1,Куртенков Р.В.,МЦ-21-1,2022-2023 уч.год,,
Методы исследования физико-химических систем,Термические методы исследования,"Синхронный термоанализатор DTG-60H, весы аналитические",2,180,3432,1,Куртенков Р.В.,МЦ-21-1,2022-2023 весна,,
Методы исследования физико-химических систем,Термические методы исследования,"Синхронный термоанализатор DTG-60H, весы аналитические",1,180,,1,Куртенков Р.В.,МЦ-21-1,2022-2023 уч.год,,
Методы исследования физико-химических систем [выбранные дисциплины] 18+14 чел.,Исследование удельной поверхности и среднемассового размера частиц различных материалов,Прибор для определения удельной поверхности и среднемассового размера частиц ПСХ-11(SP),1,180,,1,Куртенков Р.В.,МЦ-20-1,2021-2022 уч.год,,
Методы исследования физико-химических систем [выбранные дисциплины] 18+14 чел.,Колориметрический метод определения теплотворной способности топлива,калориметрическа система (тредует закупки),2,180,,1,Куртенков Р.В.,МЦ-20-1,2021-2022 уч.год,,
Методы исследования физико-химических систем [выбранные дисциплины] 18+14 чел.,Определение влажности различных дисперсных материалов,"Камерная сушилка, весы лабоарторные, фарфоровые чашки, анализатор влажности",1,180,,1,Куртенков Р.В.,МЦ-20-1,2021-2022 уч.год,,
Методы исследования физико-химических систем [выбранные дисциплины] 18+14 чел.,Определение гранулометрического состава различных материалов различными методами,"Виброгрохот Analysette 3 PRO и комплектующие, лазерный анализатор размера частиц, порошки различной природыи крупности",1,180,,1,Куртенков Р.В.,МЦ-20-1,2021-2022 уч.год,,
Методы исследования физико-химических систем [выбранные дисциплины] 18+14 чел.,Рентгенофлюоресцентные методы исследования,"Рентгенофлюоресцентный анализатор, весы аналитические, весы лабораторные 300 г.",1,180,,1,Куртенков Р.В.,МЦ-20-1,2021-2022 уч.год,,
Методы исследования физико-химических систем [выбранные дисциплины] 18+14 чел.,Термические методы исследования,"Синхронный термоанализатор DTG-60H, весы аналитические",1,180,,1,Куртенков Р.В.,МЦ-20-1,2021-2022 уч.год,,
Методы количественного и фазового анализа на цветные и редкие металлы,1. Комплексонометрическое определение цветных металлов в растворах и материалах цветной металлургии,,3,360,3432,1,Пахомов Р.А.,МЦМ-22,2022-2023 весна,,
Методы количественного и фазового анализа на цветные и редкие металлы,1. Комплексонометрическое определение цветных металлов в растворах и материалах цветной металлургии1.,,3,360,3432,1,Цыбизов А.В.,МЦМ-21,2021-2022 уч.год,,
Методы количественного и фазового анализа на цветные и редкие металлы,2. Применение иодометрии для количественного определения ионов серы в сульфидно-щелочных растворах,,3,270,3432,1,Цыбизов А.В.,МЦМ-21,2021-2022 уч.год,,
Методы количественного и фазового анализа на цветные и редкие металлы,3. Химический фазовый анализ карбонатных пород и продуктов металлургического производства,,3,360,3432,1,Цыбизов А.В.,МЦМ-21,2021-2022 уч.год,,
Методы количественного и фазового анализа на цветные и редкие металлы,4. Ознакомление с методикой и аппаратурой для определения элемента методом фотометрического титрования,,3,360,3432,1,Цыбизов А.В.,МЦМ-21,2021-2022 уч.год,,
Методы количественного и фазового анализа на цветные и редкие металлы,5. Ознакомление с основами метода бихроматометрии для определения цветных металлов.,,3,270,3432,1,Пахомов Р.А.,МЦМ-22,2022-2023 весна,,
Методы количественного и фазового анализа на цветные и редкие металлы,5. Определение хлор-ионов в растворе потенциометрическим титрованием с серебряным индикаторным электродом.,,3,270,3432,1,Цыбизов А.В.,МЦМ-21,2021-2022 уч.год,,
Методы количественного и фазового анализа на цветные и редкие металлы,Комплексонометрическое определение цветных металлов в растворах и материалах цветной металлургии,"Титровальная установка, лабораторная посуда, лабораторные весы, сушильный шкаф",3,360,3432,1,Кочура В.В.,МЦМ-23,2023-2024 уч.год,,
Методы количественного и фазового анализа на цветные и редкие металлы,Ознакомление с методикой и аппаратурой для определения элемента методом фотометрического титрования,"Фотоэлектрический коллориметр, кюветы стеклянные, лабораторная посуда",3,360,3432,1,Кочура В.В.,МЦМ-23,2023-2024 уч.год,,
Методы количественного и фазового анализа на цветные и редкие металлы,Ознакомление с основами метода бихроматометрии для определения цветных металлов.,"Титровальная установка, лабораторная посуда, лабораторные весы, сушильный шкаф",3,270,3432,1,Кочура В.В.,МЦМ-23,2023-2024 уч.год,,
Методы количественного и фазового анализа на цветные и редкие металлы,Применение иодометрии для количественного определения ионов серы в сульфидно-щелочных растворах,"Титровальная установка, лабораторная посуда, лабораторные весы, сушильный шкаф",3,270,3432,1,Кочура В.В.,МЦМ-23,2023-2024 уч.год,,
Методы количественного и фазового анализа на цветные и редкие металлы,Химический фазовый анализ карбонатных пород и продуктов металлургического производства,"Титровальная установка, лабораторная посуда, лабораторные весы, сушильный шкаф",3,360,3432,1,Кочура В.В.,МЦМ-23,2023-2024 уч.год,,
Методы контроля и анализа веществ,1. Химический анализ алюминия и его сплавов,"Шейкер, титровальная установка, лабораторная посуда, фотоколориметр",,180,,1,Савченков С.А.,МЦ-18,2021-2022 уч.год,,
Методы контроля и анализа веществ,2. Общий анализ воды,"Лабораторная посуда, титровальная установка, pH-метр",,180,,1,Савченков С.А.,МЦ-18,2021-2022 уч.год,,
Методы контроля и анализа веществ,3. Йодометрическое определение меди,"Лабораторная посуда, титровальная установка, pH-метр",,180,,1,Савченков С.А.,МЦ-18,2021-2022 уч.год,,
Методы контроля и анализа веществ,Йодометрическое определение меди,"Лабораторная посуда, титровальная установка, pH-метр",3,180,3432,1,Федоров А.Т.,МЦ-20,2023-2024 уч.год,,
Методы контроля и анализа веществ,Йодометрическое определение меди,"pH-метр АНИОН 7000, лабораторная посуда, реагенты, расходные материалы",4,180,3320,1,Глазьев М.В.,МЦ-21-1,2024-2025 уч.год,,
Методы контроля и анализа веществ,Общий анализ воды,"Лабораторная посуда, титровальная установка, pH-метр",3,180,3432,1,Федоров А.Т.,МЦ-20,2023-2024 уч.год,,
Методы контроля и анализа веществ,Общий анализ воды,"pH-метр АНИОН 7000, лабораторная посуда, реагенты, расходные материалы",4,180,3320,1,Глазьев М.В.,МЦ-21-1,2024-2025 уч.год,,
Методы контроля и анализа веществ,Химический анализ алюминия и его сплавов,"Шейкер, титровальная установка, лабораторная посуда, фотоколориметр",3,180,3432,1,Федоров А.Т.,МЦ-20,2023-2024 уч.год,,
Методы контроля и анализа веществ,Химический анализ алюминия и его сплавов,"Шейкер возвратно-поступательный Varioshake VS 8 B, фотоколориметр Unico 2100, лабораторная посуда, реагенты, расходные материалы",4,180,3320,1,Глазьев М.В.,МЦ-21-1,2024-2025 уч.год,,
Моделирование процессов и объектов в металлургии,Динамическое программирование,ПО на ПК,12,90,7314,1,Дарьин А.А.,МЦ-18,2021-2022 уч.год,,
Моделирование процессов и объектов в металлургии,Идентификация математических моделей,ПО на ПК,12,90,7314,1,Дарьин А.А.,МЦ-18,2021-2022 уч.год,,
Моделирование процессов и объектов в металлургии,Методы безусловной оптимизации,ПО на ПК,12,90,7314,1,Дарьин А.А.,МЦ-18,2021-2022 уч.год,,
Моделирование процессов и объектов в металлургии,Определение параметров регрессионной модели по экспериментальным данным методом наименьших квадратов,ПО на ПК,12,90,7314,1,Дарьин А.А.,МЦ-18,2021-2022 уч.год,,
Моделирование процессов и объектов в металлургии,Применение методов линейного программирования для моделирования и решения производственных задач,ПО на ПК,12,90,7314,1,Дарьин А.А.,МЦ-18,2021-2022 уч.год,,
Моделирование процессов и объектов в металлургии,Синтез математической модели динамической системы с распределенными параметрами,ПО на ПК,12,90,7314,1,Дарьин А.А.,МЦ-18,2021-2022 уч.год,,
Моделирование процессов и объектов в металлургии,Синтез математической модели динамической системы с сосредоточенными параметрами,ПО на ПК,12,90,7314,1,Дарьин А.А.,МЦ-18,2021-2022 уч.год,,
Моделирование процессов и объектов в металлургии,Транспортная задача,ПО на ПК,12,90,7314,1,Дарьин А.А.,МЦ-18,2021-2022 уч.год,,
Организация и математическое планирование эксперимента,1. Составление плана эксперимента. Анализ результатов эксперимента,ПК,1,90,,1,Петров Г.В.,МЦМ-21,2021-2022 уч.год,,
Организация и математическое планирование эксперимента,2. Априорное ранжирование факторного пространства технологического объекта,ПК,1,90,,1,Петров Г.В.,МЦМ-21,2021-2022 уч.год,,
Организация и математическое планирование эксперимента,3. Определение аппроксимирующей зависимости у=f(x) с использованием метода наименьших квадратов,ПК,1,90,,1,Петров Г.В.,МЦМ-21,2021-2022 уч.год,,
Организация и математическое планирование эксперимента,4. Корреляционный анализ,ПК,1,90,,1,Петров Г.В.,МЦМ-21,2021-2022 уч.год,,
Организация и математическое планирование эксперимента,5. Дисперсионный анализ,ПК,1,90,,1,Петров Г.В.,МЦМ-21,2021-2022 уч.год,,
Основы металлургии,Изучение процесса пассивации поверхности минерального сырья при выщелачивании,"Лабораторный шейкер (на 10 колб), лабораторные весы, бюретка для титрования, лабораторная посуда",3,180,3432,1,Федоров А.Т.,ИЗБ-21-1,2023-2024 уч.год,,
Основы металлургии,Исследование кинетики разложения карбонатов металлов,"Печь камерная до 1100 градусов, весы лабораторные 300 гр, тигли алундовые",,180,3432,1,Куртенков Р.В.,ИЗБ-19,2021-2022 уч.год,,
Основы металлургии,Исследование процесса прямого восстановленя оксидов металлов,"Печь тигельная, манометры, запаянная трубка из кварцевого стекла, весы лабораторные 300 г., лабораторная посуда и реактивы",,180,3432,1,Куртенков Р.В.,ИЗБ-19,2021-2022 уч.год,,
